/* DATA DESCRIPTION:
Citation:	Depoorter, Mathieu A; Bamber, Jonathan L; Griggs, Jennifer; Lenaerts, Jan T M; Ligtenberg, Stefan R M; van den Broeke, Michiel R; Moholdt, Geir (2013): Antarctic grounding line. PANGAEA, https://doi.org/10.1594/PANGAEA.819150, 
	In supplement to: Depoorter, MA et al. (2013): Calving fluxes and basal melt rates of Antarctic ice shelves. Nature, 502, 89-92, https://doi.org/10.1038/nature12567
Further details:	Moholdt, Geir; Fricker, Helen; Padman, Laurie; Paolo, Fernando S (2013): Synthesized grounding line and ice shelf mask for Antarctica. Scripps Institution of Oceanography, UCSD, 25 pp, hdl:10013/epic.42133.d004
Coverage:	MEDIAN LATITUDE: -71.799236 * MEDIAN LONGITUDE: -163.368176 * SOUTH-BOUND LATITUDE: -85.405900 * WEST-BOUND LONGITUDE: 0.013300 * NORTH-BOUND LATITUDE: -63.214500 * EAST-BOUND LONGITUDE: -0.011500
Event(s):	pan-Antarctica * LATITUDE: -90.000000 * LONGITUDE: 0.000000
Parameter(s):	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Line (Line) * PI: Depoorter, Mathieu A (mathieu.depoorter@bristol.ac.uk, http://www.bristol.ac.uk/geography/people/mathieu-a-depoorter/index.html)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	103038 data points
*/
Latitude	Longitude	Line
-68.4335	150.1491	32374
-68.4318	150.1569	32375
-68.4308	150.1632	32376
-68.4303	150.1675	32377
-68.4299	150.1732	32378
-68.4298	150.1793	32379
-68.4303	150.2074	32380
-68.4302	150.2146	32381
-68.4296	150.2359	32382
-68.4297	150.2418	32383
-68.4300	150.2475	32384
-68.4317	150.2625	32385
-68.4329	150.2786	32386
-68.4337	150.2865	32387
-68.4350	150.2953	32388
-68.4390	150.3192	32389
-68.4399	150.3270	32390
-68.4415	150.3446	32391
-68.4429	150.3539	32392
-68.4445	150.3603	32393
-68.4463	150.3653	32394
-68.4495	150.3725	32395
-68.4563	150.3866	32396
-68.4588	150.3929	32397
-68.4623	150.4031	32398
-68.4677	150.4212	32399
-68.4701	150.4309	32400
-68.4713	150.4373	32401
-68.4722	150.4433	32402
-68.4726	150.4476	32403
-68.4730	150.4534	32404
-68.4732	150.4582	32405
-68.4731	150.4630	32406
-68.4728	150.4670	32407
-68.4724	150.4707	32408
-68.4713	150.4761	32409
-68.4704	150.4790	32410
-68.4691	150.4820	32411
-68.4678	150.4844	32412
-68.4666	150.4862	32413
-68.4652	150.4875	32414
-68.4638	150.4884	32415
-68.4612	150.4887	32416
-68.4592	150.4879	32417
-68.4544	150.4844	32418
-68.4530	150.4838	32419
-68.4517	150.4837	32420
-68.4504	150.4845	32421
-68.4494	150.4862	32422
-68.4488	150.4881	32423
-68.4485	150.4904	32424
-68.4484	150.4937	32425
-68.4487	150.4964	32426
-68.4498	150.5017	32427
-68.4513	150.5064	32428
-68.4596	150.5290	32429
-68.4612	150.5343	32430
-68.4631	150.5419	32431
-68.4643	150.5479	32432
-68.4651	150.5544	32433
-68.4658	150.5637	32434
-68.4660	150.5699	32435
-68.4657	150.5774	32436
-68.4647	150.5863	32437
-68.4628	150.5981	32438
-68.4592	150.6169	32439
-68.4577	150.6254	32440
-68.4559	150.6386	32441
-68.4543	150.6520	32442
-68.4533	150.6634	32443
-68.4526	150.6744	32444
-68.4524	150.6829	32445
-68.4526	150.6981	32446
-68.4524	150.7021	32447
-68.4520	150.7060	32448
-68.4512	150.7098	32449
-68.4502	150.7129	32450
-68.4489	150.7154	32451
-68.4475	150.7173	32452
-68.4450	150.7190	32453
-68.4411	150.7199	32454
-68.4339	150.7196	32455
-68.4259	150.7221	32456
-68.4233	150.7226	32457
-68.4210	150.7224	32458
-68.4188	150.7214	32459
-68.4156	150.7185	32460
-68.4108	150.7127	32461
-68.4092	150.7111	32462
-68.4068	150.7099	32463
-68.4052	150.7101	32464
-68.4033	150.7115	32465
-68.4008	150.7153	32466
-68.3951	150.7285	32467
-68.3892	150.7391	32468
-68.3873	150.7438	32469
-68.3827	150.7591	32470
-68.3795	150.7669	32471
-68.3744	150.7773	32472
-68.3711	150.7834	32473
-68.3684	150.7874	32474
-68.3634	150.7935	32475
-68.3612	150.7970	32476
-68.3590	150.8023	32477
-68.3578	150.8058	32478
-68.3569	150.8096	32479
-68.3558	150.8157	32480
-68.3549	150.8223	32481
-68.3530	150.8452	32482
-68.3508	150.8678	32483
-68.3497	150.8750	32484
-68.3470	150.8886	32485
-68.3457	150.8977	32486
-68.3449	150.9067	32487
-68.3442	150.9182	32488
-68.3440	150.9251	32489
-68.3441	150.9312	32490
-68.3447	150.9374	32491
-68.3467	150.9510	32492
-68.3473	150.9561	32493
-68.3476	150.9625	32494
-68.3480	150.9796	32495
-68.3484	150.9864	32496
-68.3489	150.9906	32497
-68.3498	150.9960	32498
-68.3521	151.0047	32499
-68.3531	151.0093	32500
-68.3552	151.0223	32501
-68.3563	151.0282	32502
-68.3579	151.0355	32503
-68.3593	151.0403	32504
-68.3609	151.0452	32505
-68.3628	151.0496	32506
-68.3704	151.0662	32507
-68.3733	151.0713	32508
-68.3767	151.0760	32509
-68.3865	151.0866	32510
-68.3936	151.0949	32511
-68.3960	151.0967	32512
-68.3985	151.0973	32513
-68.4054	151.0969	32514
-68.4134	151.0974	32515
-68.4207	151.0970	32516
-68.4232	151.0974	32517
-68.4249	151.0980	32518
-68.4273	151.0998	32519
-68.4362	151.1101	32520
-68.4387	151.1123	32521
-68.4403	151.1134	32522
-68.4423	151.1139	32523
-68.4439	151.1139	32524
-68.4512	151.1113	32525
-68.4556	151.1114	32526
-68.4602	151.1130	32527
-68.4665	151.1176	32528
-68.4677	151.1180	32529
-68.4689	151.1178	32530
-68.4715	151.1155	32531
-68.4770	151.1084	32532
-68.4788	151.1046	32533
-68.4817	151.0957	32534
-68.4831	151.0922	32535
-68.4844	151.0898	32536
-68.4865	151.0872	32537
-68.4899	151.0850	32538
-68.4991	151.0832	32539
-68.5014	151.0823	32540
-68.5034	151.0808	32541
-68.5057	151.0780	32542
-68.5102	151.0685	32543
-68.5116	151.0661	32544
-68.5135	151.0634	32545
-68.5273	151.0499	32546
-68.5306	151.0472	32547
-68.5352	151.0448	32548
-68.5435	151.0422	32549
-68.5469	151.0418	32550
-68.5499	151.0426	32551
-68.5516	151.0436	32552
-68.5537	151.0456	32553
-68.5586	151.0533	32554
-68.5606	151.0555	32555
-68.5627	151.0570	32556
-68.5677	151.0595	32557
-68.5709	151.0624	32558
-68.5762	151.0699	32559
-68.5875	151.0852	32560
-68.5941	151.0951	32561
-68.5976	151.1012	32562
-68.6002	151.1072	32563
-68.6048	151.1227	32564
-68.6114	151.1419	32565
-68.6197	151.1684	32566
-68.6228	151.1798	32567
-68.6283	151.2033	32568
-68.6312	151.2166	32569
-68.6336	151.2304	32570
-68.6401	151.2727	32571
-68.6413	151.2817	32572
-68.6420	151.2886	32573
-68.6463	151.3439	32574
-68.6489	151.3839	32575
-68.6495	151.3956	32576
-68.6508	151.4306	32577
-68.6531	151.4687	32578
-68.6540	151.4944	32579
-68.6544	151.5012	32580
-68.6553	151.5102	32581
-68.6583	151.5314	32582
-68.6593	151.5398	32583
-68.6601	151.5483	32584
-68.6603	151.5557	32585
-68.6600	151.5632	32586
-68.6593	151.5721	32587
-68.6583	151.5832	32588
-68.6573	151.5911	32589
-68.6555	151.5999	32590
-68.6501	151.6202	32591
-68.6482	151.6282	32592
-68.6456	151.6433	32593
-68.6442	151.6545	32594
-68.6418	151.6861	32595
-68.6339	151.7764	32596
-68.6334	151.7856	32597
-68.6329	151.8117	32598
-68.6324	151.8210	32599
-68.6301	151.8431	32600
-68.6255	151.8811	32601
-68.6247	151.8895	32602
-68.6243	151.8961	32603
-68.6242	151.9033	32604
-68.6245	151.9226	32605
-68.6249	151.9297	32606
-68.6258	151.9389	32607
-68.6306	151.9729	32608
-68.6327	151.9861	32609
-68.6381	152.0147	32610
-68.6407	152.0300	32611
-68.6426	152.0433	32612
-68.6466	152.0742	32613
-68.6481	152.0847	32614
-68.6495	152.0930	32615
-68.6504	152.0970	32616
-68.6519	152.1027	32617
-68.6566	152.1170	32618
-68.6602	152.1272	32619
-68.6710	152.1547	32620
-68.6723	152.1588	32621
-68.6726	152.1602	32622
-68.6726	152.1608	32623
-68.6724	152.1610	32624
-68.6717	152.1607	32625
-68.6663	152.1557	32626
-68.6652	152.1558	32627
-68.6649	152.1568	32628
-68.6649	152.1576	32629
-68.6650	152.1601	32630
-68.6659	152.1659	32631
-68.6717	152.1961	32632
-68.6736	152.2070	32633
-68.6845	152.2758	32634
-68.6867	152.2939	32635
-68.6924	152.3487	32636
-68.6929	152.3579	32637
-68.6926	152.3685	32638
-68.6880	152.4388	32639
-68.6873	152.4451	32640
-68.6866	152.4499	32641
-68.6829	152.4673	32642
-68.6817	152.4745	32643
-68.6811	152.4791	32644
-68.6805	152.4861	32645
-68.6797	152.5005	32646
-68.6796	152.5065	32647
-68.6798	152.5136	32648
-68.6814	152.5439	32649
-68.6819	152.5554	32650
-68.6822	152.5784	32651
-68.6820	152.6046	32652
-68.6824	152.6139	32653
-68.6835	152.6216	32654
-68.6843	152.6258	32655
-68.6853	152.6295	32656
-68.6865	152.6327	32657
-68.6874	152.6342	32658
-68.6885	152.6353	32659
-68.6916	152.6366	32660
-68.6947	152.6365	32661
-68.6975	152.6355	32662
-68.7038	152.6318	32663
-68.7067	152.6313	32664
-68.7092	152.6321	32665
-68.7116	152.6334	32666
-68.7140	152.6352	32667
-68.7161	152.6374	32668
-68.7185	152.6409	32669
-68.7239	152.6514	32670
-68.7265	152.6555	32671
-68.7318	152.6619	32672
-68.7412	152.6719	32673
-68.7439	152.6755	32674
-68.7469	152.6805	32675
-68.7497	152.6860	32676
-68.7516	152.6903	32677
-68.7531	152.6946	32678
-68.7544	152.7000	32679
-68.7556	152.7080	32680
-68.7573	152.7241	32681
-68.7578	152.7318	32682
-68.7577	152.7357	32683
-68.7572	152.7419	32684
-68.7545	152.7666	32685
-68.7537	152.7785	32686
-68.7532	152.7881	32687
-68.7532	152.7961	32688
-68.7535	152.8066	32689
-68.7542	152.8148	32690
-68.7550	152.8202	32691
-68.7561	152.8258	32692
-68.7581	152.8338	32693
-68.7598	152.8394	32694
-68.7612	152.8430	32695
-68.7624	152.8453	32696
-68.7638	152.8474	32697
-68.7698	152.8537	32698
-68.7727	152.8574	32699
-68.7813	152.8702	32700
-68.7858	152.8776	32701
-68.7876	152.8811	32702
-68.7895	152.8858	32703
-68.7922	152.8944	32704
-68.7948	152.9035	32705
-68.7999	152.9245	32706
-68.8075	152.9542	32707
-68.8089	152.9603	32708
-68.8099	152.9656	32709
-68.8108	152.9733	32710
-68.8121	152.9945	32711
-68.8130	153.0036	32712
-68.8148	153.0144	32713
-68.8205	153.0436	32714
-68.8216	153.0500	32715
-68.8221	153.0544	32716
-68.8227	153.0613	32717
-68.8229	153.0659	32718
-68.8229	153.0730	32719
-68.8227	153.0803	32720
-68.8217	153.0998	32721
-68.8208	153.1112	32722
-68.8198	153.1192	32723
-68.8192	153.1219	32724
-68.8183	153.1248	32725
-68.8172	153.1271	32726
-68.8157	153.1295	32727
-68.8069	153.1410	32728
-68.7954	153.1585	32729
-68.7907	153.1647	32730
-68.7883	153.1667	32731
-68.7867	153.1671	32732
-68.7842	153.1665	32733
-68.7816	153.1651	32734
-68.7694	153.1576	32735
-68.7651	153.1546	32736
-68.7626	153.1522	32737
-68.7560	153.1444	32738
-68.7530	153.1418	32739
-68.7489	153.1396	32740
-68.7464	153.1396	32741
-68.7452	153.1405	32742
-68.7442	153.1419	32743
-68.7428	153.1446	32744
-68.7416	153.1478	32745
-68.7388	153.1569	32746
-68.7340	153.1755	32747
-68.7325	153.1795	32748
-68.7309	153.1826	32749
-68.7278	153.1862	32750
-68.7244	153.1884	32751
-68.7214	153.1892	32752
-68.7121	153.1900	32753
-68.7088	153.1912	32754
-68.7047	153.1936	32755
-68.7024	153.1957	32756
-68.7010	153.1982	32757
-68.7000	153.2015	32758
-68.6992	153.2065	32759
-68.6989	153.2118	32760
-68.6993	153.2167	32761
-68.7004	153.2224	32762
-68.7022	153.2273	32763
-68.7046	153.2316	32764
-68.7114	153.2400	32765
-68.7149	153.2457	32766
-68.7189	153.2538	32767
-68.7245	153.2684	32768
-68.7267	153.2737	32769
-68.7289	153.2778	32770
-68.7366	153.2902	32771
-68.7394	153.2953	32772
-68.7411	153.2992	32773
-68.7431	153.3053	32774
-68.7450	153.3120	32775
-68.7462	153.3177	32776
-68.7472	153.3235	32777
-68.7484	153.3324	32778
-68.7509	153.3534	32779
-68.7518	153.3628	32780
-68.7527	153.3746	32781
-68.7560	153.4291	32782
-68.7626	153.4973	32783
-68.7666	153.5472	32784
-68.7677	153.5639	32785
-68.7709	153.6471	32786
-68.7709	153.6577	32787
-68.7706	153.6623	32788
-68.7701	153.6668	32789
-68.7685	153.6780	32790
-68.7561	153.7602	32791
-68.7516	153.7885	32792
-68.7497	153.7986	32793
-68.7482	153.8045	32794
-68.7463	153.8091	32795
-68.7413	153.8181	32796
-68.7363	153.8263	32797
-68.7340	153.8289	32798
-68.7324	153.8300	32799
-68.7307	153.8304	32800
-68.7281	153.8305	32801
-68.7102	153.8281	32802
-68.6988	153.8245	32803
-68.6934	153.8247	32804
-68.6909	153.8243	32805
-68.6889	153.8232	32806
-68.6833	153.8184	32807
-68.6777	153.8147	32808
-68.6699	153.8083	32809
-68.6623	153.8034	32810
-68.6513	153.7986	32811
-68.6423	153.7973	32812
-68.6390	153.7959	32813
-68.6354	153.7925	32814
-68.6267	153.7811	32815
-68.6179	153.7714	32816
-68.6043	153.7548	32817
-68.6013	153.7516	32818
-68.5951	153.7458	32819
-68.5850	153.7342	32820
-68.5614	153.7149	32821
-68.5516	153.7051	32822
-68.5491	153.7030	32823
-68.5466	153.7015	32824
-68.5434	153.7001	32825
-68.5398	153.6997	32826
-68.5374	153.7010	32827
-68.5357	153.7033	32828
-68.5343	153.7067	32829
-68.5331	153.7125	32830
-68.5321	153.7190	32831
-68.5307	153.7303	32832
-68.5296	153.7415	32833
-68.5279	153.7637	32834
-68.5238	153.7985	32835
-68.5226	153.8065	32836
-68.5216	153.8122	32837
-68.5195	153.8215	32838
-68.5177	153.8289	32839
-68.5093	153.8552	32840
-68.5061	153.8632	32841
-68.5041	153.8672	32842
-68.5013	153.8708	32843
-68.4984	153.8728	32844
-68.4950	153.8734	32845
-68.4910	153.8725	32846
-68.4882	153.8709	32847
-68.4857	153.8687	32848
-68.4829	153.8652	32849
-68.4803	153.8611	32850
-68.4773	153.8552	32851
-68.4751	153.8500	32852
-68.4727	153.8434	32853
-68.4704	153.8364	32854
-68.4664	153.8217	32855
-68.4635	153.8104	32856
-68.4561	153.7753	32857
-68.4540	153.7625	32858
-68.4504	153.7341	32859
-68.4487	153.7246	32860
-68.4478	153.7209	32861
-68.4464	153.7167	32862
-68.4444	153.7123	32863
-68.4429	153.7100	32864
-68.4406	153.7073	32865
-68.4382	153.7053	32866
-68.4284	153.6992	32867
-68.4016	153.6883	32868
-68.3981	153.6876	32869
-68.3955	153.6877	32870
-68.3925	153.6885	32871
-68.3858	153.6913	32872
-68.3833	153.6917	32873
-68.3816	153.6912	32874
-68.3809	153.6911	32875
-68.3775	153.6891	32876
-68.3668	153.6800	32877
-68.3544	153.6724	32878
-68.3474	153.6664	32879
-68.3451	153.6656	32880
-68.3441	153.6660	32881
-68.3428	153.6672	32882
-68.3419	153.6686	32883
-68.3382	153.6763	32884
-68.3369	153.6782	32885
-68.3355	153.6797	32886
-68.3334	153.6811	32887
-68.3311	153.6819	32888
-68.3209	153.6832	32889
-68.3177	153.6846	32890
-68.3145	153.6864	32891
-68.3121	153.6886	32892
-68.3105	153.6904	32893
-68.3049	153.6990	32894
-68.3023	153.7025	32895
-68.2986	153.7054	32896
-68.2918	153.7079	32897
-68.2893	153.7095	32898
-68.2873	153.7122	32899
-68.2855	153.7164	32900
-68.2840	153.7215	32901
-68.2824	153.7286	32902
-68.2777	153.7555	32903
-68.2727	153.7781	32904
-68.2714	153.7878	32905
-68.2701	153.8015	32906
-68.2697	153.8084	32907
-68.2695	153.8141	32908
-68.2696	153.8186	32909
-68.2699	153.8254	32910
-68.2725	153.8559	32911
-68.2731	153.8613	32912
-68.2744	153.8688	32913
-68.2775	153.8846	32914
-68.2838	153.9095	32915
-68.2868	153.9223	32916
-68.2886	153.9282	32917
-68.2896	153.9305	32918
-68.2913	153.9327	32919
-68.3006	153.9406	32920
-68.3059	153.9447	32921
-68.3079	153.9468	32922
-68.3098	153.9495	32923
-68.3109	153.9519	32924
-68.3122	153.9558	32925
-68.3150	153.9684	32926
-68.3162	153.9726	32927
-68.3176	153.9760	32928
-68.3219	153.9841	32929
-68.3235	153.9890	32930
-68.3243	153.9937	32931
-68.3247	153.9989	32932
-68.3246	154.0044	32933
-68.3241	154.0204	32934
-68.3243	154.0292	32935
-68.3260	154.0495	32936
-68.3268	154.0678	32937
-68.3276	154.0740	32938
-68.3287	154.0784	32939
-68.3297	154.0809	32940
-68.3307	154.0830	32941
-68.3333	154.0863	32942
-68.3386	154.0907	32943
-68.3464	154.0960	32944
-68.3497	154.0990	32945
-68.3526	154.1024	32946
-68.3560	154.1072	32947
-68.3587	154.1119	32948
-68.3613	154.1172	32949
-68.3632	154.1219	32950
-68.3692	154.1405	32951
-68.3706	154.1461	32952
-68.3735	154.1590	32953
-68.3795	154.1777	32954
-68.3821	154.1872	32955
-68.3829	154.1913	32956
-68.3839	154.1978	32957
-68.3871	154.2265	32958
-68.3878	154.2308	32959
-68.3888	154.2356	32960
-68.3902	154.2397	32961
-68.3943	154.2491	32962
-68.3957	154.2535	32963
-68.3969	154.2590	32964
-68.3992	154.2722	32965
-68.4008	154.2782	32966
-68.4024	154.2824	32967
-68.4105	154.3011	32968
-68.4117	154.3053	32969
-68.4137	154.3136	32970
-68.4152	154.3182	32971
-68.4165	154.3210	32972
-68.4180	154.3232	32973
-68.4196	154.3249	32974
-68.4212	154.3259	32975
-68.4231	154.3262	32976
-68.4284	154.3247	32977
-68.4301	154.3246	32978
-68.4326	154.3253	32979
-68.4343	154.3265	32980
-68.4373	154.3302	32981
-68.4436	154.3406	32982
-68.4473	154.3452	32983
-68.4503	154.3476	32984
-68.4571	154.3511	32985
-68.4604	154.3542	32986
-68.4619	154.3564	32987
-68.4630	154.3584	32988
-68.4645	154.3626	32989
-68.4653	154.3659	32990
-68.4658	154.3713	32991
-68.4657	154.3748	32992
-68.4653	154.3801	32993
-68.4644	154.3853	32994
-68.4633	154.3905	32995
-68.4587	154.4068	32996
-68.4577	154.4122	32997
-68.4571	154.4183	32998
-68.4568	154.4247	32999
-68.4569	154.4310	33000
-68.4573	154.4348	33001
-68.4581	154.4399	33002
-68.4596	154.4463	33003
-68.4629	154.4563	33004
-68.4644	154.4618	33005
-68.4704	154.4891	33006
-68.4732	154.5032	33007
-68.4776	154.5219	33008
-68.4814	154.5406	33009
-68.4840	154.5578	33010
-68.4850	154.5627	33011
-68.4868	154.5685	33012
-68.4926	154.5831	33013
-68.4954	154.5923	33014
-68.4972	154.6008	33015
-68.4996	154.6163	33016
-68.5006	154.6218	33017
-68.5028	154.6316	33018
-68.5052	154.6410	33019
-68.5072	154.6473	33020
-68.5090	154.6513	33021
-68.5111	154.6546	33022
-68.5170	154.6628	33023
-68.5202	154.6688	33024
-68.5223	154.6745	33025
-68.5260	154.6874	33026
-68.5272	154.6908	33027
-68.5292	154.6954	33028
-68.5311	154.6987	33029
-68.5329	154.7007	33030
-68.5346	154.7016	33031
-68.5359	154.7016	33032
-68.5426	154.6984	33033
-68.5538	154.6945	33034
-68.5651	154.6925	33035
-68.5744	154.6900	33036
-68.5769	154.6899	33037
-68.5790	154.6908	33038
-68.5809	154.6927	33039
-68.5826	154.6955	33040
-68.5839	154.6983	33041
-68.5876	154.7084	33042
-68.5894	154.7128	33043
-68.5913	154.7167	33044
-68.5957	154.7240	33045
-68.5969	154.7265	33046
-68.5984	154.7309	33047
-68.6021	154.7433	33048
-68.6033	154.7463	33049
-68.6049	154.7493	33050
-68.6071	154.7514	33051
-68.6138	154.7538	33052
-68.6198	154.7586	33053
-68.6221	154.7598	33054
-68.6236	154.7600	33055
-68.6249	154.7596	33056
-68.6266	154.7582	33057
-68.6279	154.7563	33058
-68.6325	154.7477	33059
-68.6338	154.7449	33060
-68.6349	154.7419	33061
-68.6363	154.7355	33062
-68.6371	154.7304	33063
-68.6379	154.7233	33064
-68.6387	154.7185	33065
-68.6401	154.7145	33066
-68.6426	154.7094	33067
-68.6437	154.7064	33068
-68.6451	154.7008	33069
-68.6458	154.6958	33070
-68.6459	154.6903	33071
-68.6458	154.6862	33072
-68.6448	154.6761	33073
-68.6385	154.6273	33074
-68.6305	154.5764	33075
-68.6289	154.5634	33076
-68.6284	154.5541	33077
-68.6286	154.5459	33078
-68.6295	154.5368	33079
-68.6309	154.5296	33080
-68.6324	154.5242	33081
-68.6345	154.5191	33082
-68.6376	154.5140	33083
-68.6408	154.5106	33084
-68.6441	154.5083	33085
-68.6466	154.5072	33086
-68.6482	154.5069	33087
-68.6511	154.5077	33088
-68.6536	154.5095	33089
-68.6561	154.5120	33090
-68.6576	154.5141	33091
-68.6594	154.5173	33092
-68.6613	154.5218	33093
-68.6633	154.5278	33094
-68.6647	154.5337	33095
-68.6681	154.5514	33096
-68.6703	154.5600	33097
-68.6723	154.5668	33098
-68.6741	154.5714	33099
-68.6758	154.5746	33100
-68.6778	154.5776	33101
-68.6809	154.5808	33102
-68.6864	154.5854	33103
-68.6936	154.5896	33104
-68.7020	154.5935	33105
-68.7119	154.5967	33106
-68.7152	154.5974	33107
-68.7182	154.5971	33108
-68.7222	154.5956	33109
-68.7273	154.5927	33110
-68.7297	154.5918	33111
-68.7324	154.5922	33112
-68.7337	154.5932	33113
-68.7350	154.5947	33114
-68.7363	154.5970	33115
-68.7380	154.6022	33116
-68.7393	154.6084	33117
-68.7398	154.6127	33118
-68.7401	154.6182	33119
-68.7401	154.6262	33120
-68.7396	154.6332	33121
-68.7389	154.6389	33122
-68.7384	154.6420	33123
-68.7375	154.6450	33124
-68.7356	154.6496	33125
-68.7228	154.6736	33126
-68.7194	154.6804	33127
-68.7174	154.6848	33128
-68.7158	154.6892	33129
-68.7143	154.6943	33130
-68.7110	154.7073	33131
-68.7091	154.7176	33132
-68.7059	154.7387	33133
-68.7042	154.7508	33134
-68.7032	154.7607	33135
-68.7026	154.7717	33136
-68.7026	154.7797	33137
-68.7032	154.7878	33138
-68.7043	154.7949	33139
-68.7055	154.7994	33140
-68.7066	154.8026	33141
-68.7096	154.8100	33142
-68.7092	154.8092	33143
-68.7126	154.8187	33144
-68.7159	154.8266	33145
-68.7196	154.8335	33146
-68.7281	154.8460	33147
-68.7338	154.8560	33148
-68.7386	154.8663	33149
-68.7449	154.8828	33150
-68.7461	154.8853	33151
-68.7472	154.8869	33152
-68.7483	154.8881	33153
-68.7523	154.8903	33154
-68.7573	154.8942	33155
-68.7595	154.8944	33156
-68.7633	154.8928	33157
-68.7646	154.8927	33158
-68.7662	154.8931	33159
-68.7686	154.8951	33160
-68.7716	154.8992	33161
-68.7812	154.9146	33162
-68.7847	154.9194	33163
-68.7892	154.9240	33164
-68.7963	154.9295	33165
-68.7994	154.9333	33166
-68.8018	154.9377	33167
-68.8075	154.9499	33168
-68.8110	154.9562	33169
-68.8191	154.9691	33170
-68.8219	154.9727	33171
-68.8242	154.9752	33172
-68.8282	154.9784	33173
-68.8305	154.9795	33174
-68.8329	154.9801	33175
-68.8362	154.9797	33176
-68.8429	154.9763	33177
-68.8458	154.9757	33178
-68.8510	154.9764	33179
-68.8535	154.9773	33180
-68.8557	154.9786	33181
-68.8581	154.9808	33182
-68.8606	154.9835	33183
-68.8749	155.0017	33184
-68.8770	155.0050	33185
-68.8789	155.0087	33186
-68.8810	155.0131	33187
-68.8829	155.0179	33188
-68.8842	155.0223	33189
-68.8854	155.0273	33190
-68.8860	155.0311	33191
-68.8866	155.0369	33192
-68.8868	155.0404	33193
-68.8867	155.0452	33194
-68.8863	155.0495	33195
-68.8856	155.0537	33196
-68.8842	155.0592	33197
-68.8826	155.0634	33198
-68.8748	155.0788	33199
-68.8694	155.0900	33200
-68.8654	155.0993	33201
-68.8622	155.1077	33202
-68.8606	155.1132	33203
-68.8596	155.1181	33204
-68.8590	155.1247	33205
-68.8590	155.1316	33206
-68.8592	155.1363	33207
-68.8598	155.1409	33208
-68.8604	155.1446	33209
-68.8614	155.1486	33210
-68.8626	155.1516	33211
-68.8639	155.1543	33212
-68.8674	155.1600	33213
-68.8710	155.1661	33214
-68.8726	155.1698	33215
-68.8736	155.1731	33216
-68.8755	155.1808	33217
-68.8804	155.2062	33218
-68.8852	155.2337	33219
-68.8861	155.2396	33220
-68.8867	155.2440	33221
-68.8872	155.2532	33222
-68.8874	155.2692	33223
-68.8876	155.2760	33224
-68.8880	155.2823	33225
-68.8890	155.2915	33226
-68.8906	155.3028	33227
-68.8921	155.3115	33228
-68.8937	155.3181	33229
-68.8954	155.3231	33230
-68.8965	155.3258	33231
-68.8984	155.3292	33232
-68.9014	155.3336	33233
-68.9050	155.3381	33234
-68.9074	155.3400	33235
-68.9120	155.3415	33236
-68.9143	155.3439	33237
-68.9161	155.3470	33238
-68.9209	155.3574	33239
-68.9229	155.3607	33240
-68.9248	155.3632	33241
-68.9277	155.3657	33242
-68.9372	155.3723	33243
-68.9414	155.3749	33244
-68.9506	155.3787	33245
-68.9629	155.3813	33246
-68.9941	155.3828	33247
-69.0079	155.3808	33248
-69.0118	155.3819	33249
-69.0164	155.3850	33250
-69.0192	155.3878	33251
-69.0216	155.3908	33252
-69.0326	155.4066	33253
-69.0422	155.4187	33254
-69.0498	155.4303	33255
-69.0539	155.4375	33256
-69.0573	155.4446	33257
-69.0614	155.4556	33258
-69.0640	155.4645	33259
-69.0655	155.4718	33260
-69.0669	155.4803	33261
-69.0708	155.5067	33262
-69.0717	155.5146	33263
-69.0725	155.5231	33264
-69.0733	155.5356	33265
-69.0733	155.5399	33266
-69.0730	155.5454	33267
-69.0725	155.5498	33268
-69.0718	155.5531	33269
-69.0710	155.5559	33270
-69.0700	155.5583	33271
-69.0687	155.5602	33272
-69.0667	155.5622	33273
-69.0636	155.5639	33274
-69.0610	155.5642	33275
-69.0542	155.5638	33276
-69.0499	155.5627	33277
-69.0457	155.5601	33278
-69.0360	155.5524	33279
-69.0257	155.5457	33280
-69.0173	155.5398	33281
-69.0134	155.5382	33282
-69.0090	155.5370	33283
-68.9999	155.5355	33284
-68.9845	155.5346	33285
-68.9789	155.5356	33286
-68.9703	155.5394	33287
-68.9628	155.5422	33288
-68.9603	155.5436	33289
-68.9587	155.5449	33290
-68.9563	155.5477	33291
-68.9534	155.5528	33292
-68.9512	155.5584	33293
-68.9493	155.5654	33294
-68.9481	155.5725	33295
-68.9474	155.5794	33296
-68.9472	155.5853	33297
-68.9473	155.5901	33298
-68.9486	155.6203	33299
